file_path,exists,stage,row_count,column_count,purpose,contains_train_metrics,contains_validation_metrics,contains_test_metrics,contains_rank_or_winner,contains_audit_status,safe_for_main_report,safe_for_appendix,unsafe_reason,notes
outputs/tables/faithfulness_results.csv,True,Original SCRE / Core Tables,70,22,Project artifact,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/faithfulness_test_results.csv,True,Original SCRE / Core Tables,10,5,Project artifact,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/feature_dictionary_heloc.csv,True,Original SCRE / Core Tables,8,9,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/feature_dictionary_taiwan.csv,True,Original SCRE / Core Tables,17,9,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/feature_engineering_list.csv,True,Original SCRE / Core Tables,17,9,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_decision_matrix.csv,True,Original SCRE / Core Tables,11,9,Project artifact,False,False,False,True,True,False,True,,Generated from current filesystem inventory.
outputs/tables/final_decision_summary.csv,True,Original SCRE / Core Tables,1,5,Project artifact,False,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_leaderboard_heloc.csv,True,Original SCRE / Core Tables,8,37,Dataset/model result,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_leaderboard_taiwan.csv,True,Original SCRE / Core Tables,10,37,Dataset/model result,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_metrics_with_gmean_ks.csv,True,Original SCRE / Core Tables,2,17,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_model_comparison.csv,True,Original SCRE / Core Tables,28,48,Project artifact,True,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_model_metadata.json,True,Original SCRE / Core Tables,23,,Project artifact,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_model_recommendations.csv,True,Original SCRE / Core Tables,6,5,Project artifact,False,False,False,False,True,False,True,,Generated from current filesystem inventory.
outputs/tables/final_output_inventory.csv,True,Original SCRE / Core Tables,442,7,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_test_metrics.csv,True,Original SCRE / Core Tables,1,14,Project artifact,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_winners_heloc.csv,True,Original SCRE / Core Tables,9,13,Dataset/model result,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/final_winners_taiwan.csv,True,Original SCRE / Core Tables,9,13,Dataset/model result,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_cleaning_decisions.csv,True,Original SCRE / Core Tables,5,4,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_data_audit.csv,True,Original SCRE / Core Tables,37,4,Audit / validation evidence,False,False,False,False,True,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_data_dictionary.csv,True,Original SCRE / Core Tables,24,12,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_data_quality_report.json,True,Original SCRE / Core Tables,64,,Dataset/model result,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_candidate_pool.csv,True,Original SCRE / Core Tables,6,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_three_way_threshold_search.csv,True,Original SCRE / Core Tables,74,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_thresholds.csv,True,Original SCRE / Core Tables,17,20,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_validation_results.csv,True,Original SCRE / Core Tables,6,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T061543Z_06e3fce3_weights.csv,True,Original SCRE / Core Tables,6,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_candidate_pool.csv,True,Original SCRE / Core Tables,6,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_three_way_threshold_search.csv,True,Original SCRE / Core Tables,74,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_thresholds.csv,True,Original SCRE / Core Tables,17,20,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_validation_results.csv,True,Original SCRE / Core Tables,6,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T062407Z_d3d38dbb_weights.csv,True,Original SCRE / Core Tables,6,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_candidate_pool.csv,True,Original SCRE / Core Tables,6,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_three_way_threshold_search.csv,True,Original SCRE / Core Tables,76,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_thresholds.csv,True,Original SCRE / Core Tables,17,20,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_validation_results.csv,True,Original SCRE / Core Tables,6,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T070851Z_6f50835c_weights.csv,True,Original SCRE / Core Tables,6,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_candidate_pool.csv,True,Original SCRE / Core Tables,6,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_three_way_threshold_search.csv,True,Original SCRE / Core Tables,84,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_thresholds.csv,True,Original SCRE / Core Tables,17,20,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_validation_results.csv,True,Original SCRE / Core Tables,6,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073746Z_4611280c_weights.csv,True,Original SCRE / Core Tables,6,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_candidate_pool.csv,True,Original SCRE / Core Tables,6,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_three_way_threshold_search.csv,True,Original SCRE / Core Tables,84,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_thresholds.csv,True,Original SCRE / Core Tables,17,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_validation_results.csv,True,Original SCRE / Core Tables,6,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_20260427T073847Z_bd56fcfc_weights.csv,True,Original SCRE / Core Tables,6,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_candidate_pool.csv,True,Original SCRE / Core Tables,6,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_three_way_threshold_search.csv,True,Original SCRE / Core Tables,84,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_thresholds.csv,True,Original SCRE / Core Tables,17,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_validation_results.csv,True,Original SCRE / Core Tables,6,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/heloc_scre_credit_weights.csv,True,Original SCRE / Core Tables,6,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/hyperparameter_search_results.csv,True,Original SCRE / Core Tables,150,44,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/hyperparameter_search_space.csv,True,Original SCRE / Core Tables,6,3,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/hyperparameter_tuning_results.csv,True,Original SCRE / Core Tables,8,9,Project artifact,False,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/kendalls_w_stability_heloc.csv,True,Original SCRE / Core Tables,16,19,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/kendalls_w_stability_taiwan.csv,True,Original SCRE / Core Tables,20,19,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/ks_decile_table.csv,True,Original SCRE / Core Tables,10,8,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/leakage_checklist.csv,True,Original SCRE / Core Tables,13,3,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/lime_borderline_customer.csv,True,Original SCRE / Core Tables,10,2,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/lime_local_cases.csv,True,Original SCRE / Core Tables,40,4,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/lime_local_features.csv,True,Original SCRE / Core Tables,50,14,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/local_explanation_cases.csv,True,Original SCRE / Core Tables,4,5,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/manual_review_band_results.csv,True,Original SCRE / Core Tables,29106,42,Project artifact,True,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/manual_review_band_results_heloc.csv,True,Original SCRE / Core Tables,14553,42,Dataset/model result,True,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/manual_review_band_results_taiwan.csv,True,Original SCRE / Core Tables,14553,42,Dataset/model result,True,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/manual_review_band_revision_heloc.csv,True,Original SCRE / Core Tables,10,40,Dataset/model result,False,True,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/manual_review_band_revision_taiwan.csv,True,Original SCRE / Core Tables,10,40,Dataset/model result,False,True,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/methodology_guardrails.csv,True,Original SCRE / Core Tables,5,4,Project artifact,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/metric_direction_registry.csv,True,Original SCRE / Core Tables,24,12,Project artifact,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/metric_winner_table.csv,True,Original SCRE / Core Tables,28,13,Project artifact,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/model_comparison_tests.csv,True,Original SCRE / Core Tables,64,18,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/model_comparison_tests_clean.csv,True,Original SCRE / Core Tables,64,30,Project artifact,True,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/model_results_heloc.csv,True,Original SCRE / Core Tables,14,29,Dataset/model result,True,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/model_results_taiwan.csv,True,Original SCRE / Core Tables,14,29,Dataset/model result,True,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/model_threshold_cost_comparison.csv,True,Original SCRE / Core Tables,10,15,Threshold / cost analysis,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/optuna_run_status.csv,True,Original SCRE / Core Tables,2,18,Project artifact,False,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/optuna_trials.csv,True,Original SCRE / Core Tables,150,44,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/pareto_excluded_models_heloc.csv,True,Original SCRE / Core Tables,4,30,Dataset/model result,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/pareto_excluded_models_taiwan.csv,True,Original SCRE / Core Tables,4,30,Dataset/model result,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/pareto_front_heloc.csv,True,Original SCRE / Core Tables,11,30,Dataset/model result,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/pareto_front_taiwan.csv,True,Original SCRE / Core Tables,11,30,Dataset/model result,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/result_inventory_audit.csv,True,Original SCRE / Core Tables,252,23,Audit / validation evidence,False,False,False,True,True,False,True,,Generated from current filesystem inventory.
outputs/tables/reviewed_papers_summary.csv,True,Original SCRE / Core Tables,4,4,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/run_all_step_summary.csv,True,Original SCRE / Core Tables,20,11,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scorecard_feature_contributions.csv,True,Original SCRE / Core Tables,71,6,Project artifact,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scorecard_results.csv,True,Original SCRE / Core Tables,4,26,Project artifact,True,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/SCRE_Credit_All_Results_Audit_20260429.xlsx,True,Original SCRE / Core Tables,,,Audit / validation evidence,False,False,False,False,True,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_credit_external_validation_summary.csv,True,Original SCRE / Core Tables,2,44,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_credit_results_heloc.csv,True,Original SCRE / Core Tables,30,28,SCRE-Credit framework evidence,True,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_credit_results_taiwan.csv,True,Original SCRE / Core Tables,30,28,SCRE-Credit framework evidence,True,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_model_weights.csv,True,Original SCRE / Core Tables,28,28,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_optimized_results_heloc.csv,True,Original SCRE / Core Tables,5,34,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_optimized_results_taiwan.csv,True,Original SCRE / Core Tables,5,34,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_optimized_validation_objectives.csv,True,Original SCRE / Core Tables,8,37,Validation-only selection evidence,False,True,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_optimized_weights_heloc.csv,True,Original SCRE / Core Tables,44,12,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_optimized_weights_taiwan.csv,True,Original SCRE / Core Tables,44,12,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_pareto_pool.csv,True,Original SCRE / Core Tables,8,35,SCRE-Credit framework evidence,False,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_pareto_results_heloc.csv,True,Original SCRE / Core Tables,2,30,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_pareto_results_taiwan.csv,True,Original SCRE / Core Tables,2,30,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_pareto_weights_heloc.csv,True,Original SCRE / Core Tables,11,51,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_pareto_weights_taiwan.csv,True,Original SCRE / Core Tables,11,51,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_revision_comparison_heloc.csv,True,Original SCRE / Core Tables,8,23,SCRE-Credit framework evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_revision_comparison_taiwan.csv,True,Original SCRE / Core Tables,8,23,SCRE-Credit framework evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_revision_global_comparison.csv,True,Original SCRE / Core Tables,16,23,SCRE-Credit framework evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_revision_results.csv,True,Original SCRE / Core Tables,8,47,SCRE-Credit framework evidence,True,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_revision_weights.csv,True,Original SCRE / Core Tables,16,45,SCRE-Credit framework evidence,False,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/scre_weight_optimization_audit.csv,True,Original SCRE / Core Tables,6012,18,Audit / validation evidence,False,False,True,True,True,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_explainer_metadata.csv,True,Original SCRE / Core Tables,1,10,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_kendalls_w.csv,True,Original SCRE / Core Tables,2,12,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_lime_agreement.csv,True,Original SCRE / Core Tables,5,12,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_rank_correlations.csv,True,Original SCRE / Core Tables,2450,14,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_stability_literature_comparison.csv,True,Original SCRE / Core Tables,5,20,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_stability_rankings.csv,True,Original SCRE / Core Tables,100,4,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_stability_seed_results.csv,True,Original SCRE / Core Tables,2700,13,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_stability_spearman.csv,True,Original SCRE / Core Tables,45,4,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_top5_frequency.csv,True,Original SCRE / Core Tables,7,3,Explainability evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_top_features.csv,True,Original SCRE / Core Tables,20,8,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/shap_topk_frequency.csv,True,Original SCRE / Core Tables,54,15,Explainability evidence,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/split_summary_heloc.csv,True,Original SCRE / Core Tables,3,11,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/split_summary_taiwan.csv,True,Original SCRE / Core Tables,3,11,Dataset/model result,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/statistical_tests_cleaned.csv,True,Original SCRE / Core Tables,84,25,Project artifact,False,False,True,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/statistical_tests_summary.csv,True,Original SCRE / Core Tables,12,13,Project artifact,False,False,False,True,False,False,True,,Generated from current filesystem inventory.
outputs/tables/subgroup_reliability_taiwan.csv,True,Original SCRE / Core Tables,13,32,Dataset/model result,True,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_data_audit.csv,True,Original SCRE / Core Tables,26,4,Audit / validation evidence,False,False,False,False,True,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_candidate_pool.csv,True,Original SCRE / Core Tables,9,1,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_cost_curve.csv,True,Original SCRE / Core Tables,95,9,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_manual_review_band.csv,True,Original SCRE / Core Tables,4,11,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_three_way_test_policy.csv,True,Original SCRE / Core Tables,1,19,SCRE-Credit framework evidence,False,False,True,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_three_way_threshold_search.csv,True,Original SCRE / Core Tables,32,22,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_thresholds.csv,True,Original SCRE / Core Tables,17,20,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_validation_results.csv,True,Original SCRE / Core Tables,9,30,Validation-only selection evidence,False,True,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T061537Z_ef829d39_weights.csv,True,Original SCRE / Core Tables,9,10,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
outputs/tables/taiwan_scre_credit_20260427T070845Z_f722372c_bootstrap_ci.csv,True,Original SCRE / Core Tables,3,4,SCRE-Credit framework evidence,False,False,False,False,False,False,True,,Generated from current filesystem inventory.
